,,,,,,,,,,,,,,,,,,,,,,
Job Cost Analysis JTD,,,,,,,,,,,,,,,,"Wednesday, July 6, 2022",,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    27/10/2021 ",,,,,,,,3.00,,990.00,,,,,,,,,,,,
meetings and prep,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    03/11/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Design progress - MSE,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    03/11/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
design report,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    03/11/2021 ",,,,,,,,3.00,,990.00,,,,,,,,,,,,
Design report review and meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    10/11/2021 ",,,,,,,,1.50,,495.00,,,,,,,,,,,,
desighn review discussions,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    10/11/2021 ",,,,,,,,1.50,,495.00,,,,,,,,,,,,
Design progress and Re view,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    10/11/2021 ",,,,,,,,1.50,,495.00,,,,,,,,,,,,
meeting and design progress,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    17/11/2021 ",,,,,,,,3.50,,"1,155.00",,,,,,,,,,,,
Design report finalisation,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    24/11/2021 ",,,,,,,,2.00,,660.00,,,,,,,,,,,,
Specifications and darwings,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    01/12/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
drawing checks,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    08/12/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
checks and drawings,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    08/12/2021 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
MM drawing set,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    02/02/2022 ",,,,,,,,1.00,,345.00,,,,,,,,,,,,
"Peer review comments

",,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    09/02/2022 ",,,,,,,,2.00,,690.00,,,,,,,,,,,,
Peer review replies,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    16/02/2022 ",,,,,,,,1.00,,345.00,,,,,,,,,,,,
Peer review reply prep,,,,,,,,,,,,,,,,,,,,,,
"  F      LYS  Schmidt, Lars    16/02/2022 ",,,,,,,,1.00,,345.00,,,,,,,,,,,,
Peer review repplyu prep and discussion,,,,,,,,,,,,,,,,,,,,,,
Total for LYS,,,,,,,,70.00,,"23,175.00",,,,,,,,,,,,
Total for Engineering ,,,,,,,,145.75,,"33,780.00",,,,,,,,,,,,
MEETG Meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    25/08/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Design meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    22/09/2021 ",,,,,,,,.75,,105.00,,,,,,,,,,,,
Progress meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    29/09/2021 ",,,,,,,,.75,,105.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    06/10/2021 ",,,,,,,,.25,,35.00,,,,,,,,,,,,
Weekly progress meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    13/10/2021 ",,,,,,,,.50,,70.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    20/10/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    27/10/2021 ",,,,,,,,.75,,105.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    03/11/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    10/11/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    17/11/2021 ",,,,,,,,.50,,70.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    24/11/2021 ",,,,,,,,.50,,70.00,,,,,,,,,,,,
Weekly meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    01/12/2021 ",,,,,,,,3.50,,490.00,,,,,,,,,,,,
Pulling together peer review package,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    08/12/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Spec and drawing discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    16/02/2022 ",,,,,,,,.50,,70.00,,,,,,,,,,,,
Peer review comments discussion,,,,,,,,,,,,,,,,,,,,,,
Total for JLT,,,,,,,,13.00,,"1,820.00",,,,,,,,,,,,
Total for Meeting ,,,,,,,,13.00,,"1,820.00",,,,,,,,,,,,
RPORT Study/Report,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    11/08/2021 ",,,,,,,,4.00,,560.00,,,,,,,,,,,,
Drating front end of geo report,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    11/08/2021 ",,,,,,,,4.50,,630.00,,,,,,,,,,,,
Reviewing additional reports and additional reading to justify NA parameters. Additional work on report,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    18/08/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Updating report with slope model results,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    06/10/2021 ",,,,,,,,.50,,70.00,,,,,,,,,,,,
Updating report,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    27/10/2021 ",,,,,,,,2.25,,315.00,,,,,,,,,,,,
Tweaking report and RE wall memo,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    03/11/2021 ",,,,,,,,2.00,,280.00,,,,,,,,,,,,
Finalising report and addressing LS comments,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    03/11/2021 ",,,,,,,,2.00,,280.00,,,,,,,,,,,,
Finalising report and tweaking analyses,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    03/11/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Finalising report for review,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    10/11/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Pulling together report appendices and arranging additional drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    10/11/2021 ",,,,,,,,1.00,,140.00,,,,,,,,,,,,
Reviewing Mott civils drawings and finalising RE briefing memo,,,,,,,,,,,,,,,,,,,,,,
"  F      JLT  Thomas, Jamie    17/11/2021 ",,,,,,,,1.50,,210.00,,,,,,,,,,,,
Compiling report for issue,,,,,,,,,,,,,,,,,,,,,,
Total for JLT,,,,,,,,20.75,,"2,905.00",,,,,,,,,,,,
Total for Study/Report ,,,,,,,,20.75,,"2,905.00",,,,,,,,,,,,
Total for Labour,,,,,,,,179.50,,"38,505.00",,,,,,,,,,,,
Total for 601,,,,,,,,179.50,,"38,505.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,"37,845",,"(37,845)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,"38,505",,"(38,505)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 801 Drafting,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
DRAUG Drafting,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    27/04/2022 ",,,,,,,,2.00,,320.00,,,,,,,,,,,,
Peer review comment drafting ,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    27/04/2022 ",,,,,,,,-2.00,,(320.00),,,,,,,,,,,,
Peer review comment drafting ,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    04/05/2022 ",,,,,,,,5.00,,800.00,,,,,,,,,,,,
Peer review comments updates to Eastern Abutment Drainage,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    04/05/2022 ",,,,,,,,-5.00,,(800.00),,,,,,,,,,,,
Peer review comments updates to Eastern Abutment Drainage,,,,,,,,,,,,,,,,,,,,,,
"  X      AXT  Thompson, Alastair    04/05/2022 ",,,,,,,,1.00,,160.00,,,,,,,,,,,,
upreving drawings for issue,,,,,,,,,,,,,,,,,,,,,,
Total for AXT,,,,,,,,1.00,,160.00,,,,,,,,,,,,
Total for Drafting ,,,,,,,,1.00,,160.00,,,,,,,,,,,,
Total for Labour,,,,,,,,1.00,,160.00,,,,,,,,,,,,
Total for 801,,,,,,,,1.00,,160.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,160,,(160),,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,160,,(160),,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Total for 052,,,,,,,,218.50,,"49,255.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"25,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,"30,000",,,,,,"30,000",,"30,000",,"48,265",,"(18,265)",,-60.88,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,.61,
,,JTD,"30,000",,,,,,"30,000",,"30,000",,"49,255",,"(19,255)",,-64.18,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Phase Number: 053 Embankment Geotechnical Det. Design,,,,,,,,,,,,,,,,,,,,,,
Task Number: 100 Project Management,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    08/09/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
Geotech meeting with WK,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    15/09/2021 ",,,,,,,,6.00,,"1,350.00",,,,,,,,,,,,
Eastern Embankment Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    15/09/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Research into Bridge Manual Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    22/09/2021 ",,,,,,,,10.00,,"2,250.00",,,,,,,,,,,,
Eastern Embankment Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    29/09/2021 ",,,,,,,,6.00,,"1,350.00",,,,,,,,,,,,
Eastern Embankment Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    29/09/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Finalising Eastern Embankment Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    06/10/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Finalising Departure and Discussing with Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    06/10/2021 ",,,,,,,,2.00,,450.00,,,,,,,,,,,,
Issue of Eastern Embankment Departure,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    13/10/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Departure Meeting with Waka Kotahi,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    13/10/2021 ",,,,,,,,.50,,112.50,,,,,,,,,,,,
Eastern Embankment Departure Memo,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    27/10/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Meeting with CMW Peer Reviewers,,,,,,,,,,,,,,,,,,,,,,
Total for TZB,,,,,,,,31.50,,"7,087.50",,,,,,,,,,,,
Total for Engineering ,,,,,,,,31.50,,"7,087.50",,,,,,,,,,,,
MEETG Meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      HDN  Nevile, Hamish    22/09/2021 ",,,,,,,,.50,,175.00,,,,,,,,,,,,
HN/Travis - Highgate Embankment Departure Discussion,,,,,,,,,,,,,,,,,,,,,,
Total for Labour,,,,,,,,32.00,,"7,262.50",,,,,,,,,,,,
Total for 100,,,,,,,,32.00,,"7,262.50",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"25,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,"25,000",,,,,,"25,000",,"25,000",,"7,263",,"17,738",,70.95,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,3.44,
,,JTD,"25,000",,,,,,"25,000",,"25,000",,"7,263",,"17,738",,70.95,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Total for 053,,,,,,,,32.00,,"7,262.50",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"25,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,"25,000",,,,,,"25,000",,"25,000",,"7,263",,"17,738",,70.95,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,3.44,
,,JTD,"25,000",,,,,,"25,000",,"25,000",,"7,263",,"17,738",,70.95,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Phase Number: 091 Bridge Structural IFC/consent/tender,,,,,,,,,,,,,,,,,,,,,,
Task Number: 100 Project Management,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"20,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,"20,000",,,,,,"20,000",,"20,000",,,,"20,000",,100.00,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,"20,000",,,,,,"20,000",,"20,000",,,,"20,000",,100.00,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 400 Internal Review,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    13/04/2022 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
Pre PS1 review,,,,,,,,,,,,,,,,,,,,,,
"  F      BJD  Davidson, Blair    13/04/2022 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
PS1,,,,,,,,,,,,,,,,,,,,,,
"  X      BJD  Davidson, Blair    11/05/2022 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
H&S Plan review,,,,,,,,,,,,,,,,,,,,,,
"  X      BJD  Davidson, Blair    11/05/2022 ",,,,,,,,.50,,165.00,,,,,,,,,,,,
PG mtg,,,,,,,,,,,,,,,,,,,,,,
"  X      BJD  Davidson, Blair    11/05/2022 ",,,,,,,,1.00,,330.00,,,,,,,,,,,,
PS1,,,,,,,,,,,,,,,,,,,,,,
Total for BJD,,,,,,,,3.50,,"1,155.00",,,,,,,,,,,,
Total for Engineering ,,,,,,,,3.50,,"1,155.00",,,,,,,,,,,,
Total for Labour,,,,,,,,3.50,,"1,155.00",,,,,,,,,,,,
Total for 400,,,,,,,,3.50,,"1,155.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,"1,155",,"(1,155)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,"1,155",,"(1,155)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 601 Engineering,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
" * T      AAR  Rundle, Adam    25/05/2022 ",,,,,,,,.50,,50.00,,,,,,,,,,,,
Abutment load closeout,,,,,,,,,,,,,,,,,,,,,,
" * T      AAR  Rundle, Adam    25/05/2022 ",,,,,,,,.50,,50.00,,,,,,,,,,,,
FH query,,,,,,,,,,,,,,,,,,,,,,
" * T      AAR  Rundle, Adam    25/05/2022 ",,,,,,,,-.50,,(50.00),,,,,,,,,,,,
Abutment load closeout,,,,,,,,,,,,,,,,,,,,,,
" * T      AAR  Rundle, Adam    25/05/2022 ",,,,,,,,-.50,,(50.00),,,,,,,,,,,,
FH query,,,,,,,,,,,,,,,,,,,,,,
Total for AAR,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    08/06/2022 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
steel spec query,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    08/06/2022 ",,,,,,,,-.50,,(102.50),,,,,,,,,,,,
steel spec query,,,,,,,,,,,,,,,,,,,,,,
Total for MGI,,,,,,,,,,,,,,,,,,,,,,
"  F      PWG  Gaby, Phillip    06/10/2021 ",,,,,,,,1.00,,300.00,,,,,,,,,,,,
"Advice on early thermal cracking of abutments

",,,,,,,,,,,,,,,,,,,,,,
Total for Engineering ,,,,,,,,1.00,,300.00,,,,,,,,,,,,
Total for Labour,,,,,,,,1.00,,300.00,,,,,,,,,,,,
Total for 601,,,,,,,,1.00,,300.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,300,,(300),,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,300,,(300),,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 801 Drafting,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
DRAUG Drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    02/03/2022 ",,,,,,,,10.00,,"1,600.00",,,,,,,,,,,,
Peer review drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    09/03/2022 ",,,,,,,,28.00,,"4,480.00",,,,,,,,,,,,
Peer review comments drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    09/03/2022 ",,,,,,,,6.00,,960.00,,,,,,,,,,,,
"Peer review comments drafting

",,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    16/03/2022 ",,,,,,,,9.00,,"1,440.00",,,,,,,,,,,,
Peer review drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    16/03/2022 ",,,,,,,,5.50,,880.00,,,,,,,,,,,,
Peer review drafting ,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    16/03/2022 ",,,,,,,,6.00,,960.00,,,,,,,,,,,,
"Peer review drafting

",,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    23/03/2022 ",,,,,,,,.50,,80.00,,,,,,,,,,,,
"Catch up call with J.P

",,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    23/03/2022 ",,,,,,,,20.00,,"3,200.00",,,,,,,,,,,,
Peer review comment drafting for tender issue,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    30/03/2022 ",,,,,,,,4.00,,640.00,,,,,,,,,,,,
"Drafting for tender issue

",,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    30/03/2022 ",,,,,,,,18.50,,"2,960.00",,,,,,,,,,,,
Peer review comment drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    06/04/2022 ",,,,,,,,5.00,,800.00,,,,,,,,,,,,
Drafting for peer 100% drawing issue,,,,,,,,,,,,,,,,,,,,,,
"  F      AXT  Thompson, Alastair    13/04/2022 ",,,,,,,,1.00,,160.00,,,,,,,,,,,,
Drawing edits for tender issue,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    08/06/2022 ",,,,,,,,1.00,,160.00,,,,,,,,,,,,
Updating GA drawing for building consent ,,,,,,,,,,,,,,,,,,,,,,
" * T      AXT  Thompson, Alastair    08/06/2022 ",,,,,,,,-1.00,,(160.00),,,,,,,,,,,,
Updating GA drawing for building consent ,,,,,,,,,,,,,,,,,,,,,,
"  X      AXT  Thompson, Alastair    25/05/2022 ",,,,,,,,.50,,80.00,,,,,,,,,,,,
Sorting out clouds on issued drawings,,,,,,,,,,,,,,,,,,,,,,
Total for AXT,,,,,,,,114.00,,"18,240.00",,,,,,,,,,,,
"  F      SIW  Whitton, Samuel    30/06/2021 ",,,,,,,,3.00,,270.00,,,,,,,,,,,,
options for urban design on bridge with Travis,,,,,,,,,,,,,,,,,,,,,,
Total for Drafting ,,,,,,,,117.00,,"18,510.00",,,,,,,,,,,,
Total for Labour,,,,,,,,117.00,,"18,510.00",,,,,,,,,,,,
Total for 801,,,,,,,,117.00,,"18,510.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
